,filename,precision,recall,f1_score
375,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_06_48_000.jpg,0.5,1.0,0.6666666666666666
376,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_07_55_000.jpg,0.3333333333333333,1.0,0.5
377,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_08_18_000.jpg,1.0,1.0,1.0
378,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_08_22_000.jpg,0.5,1.0,0.6666666666666666
379,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_08_39_000.jpg,0.5,1.0,0.6666666666666666
380,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_09_23_000.jpg,1.0,1.0,1.0
381,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_10_10_000.jpg,0.25,1.0,0.4
382,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_11_02_000.jpg,0.5,1.0,0.6666666666666666
383,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_11_17_000.jpg,0.3333333333333333,1.0,0.5
384,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_11_23_000.jpg,0.5,1.0,0.6666666666666666
385,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_12_30_000.jpg,0.25,1.0,0.4
386,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_12_59_000.jpg,0.5,1.0,0.6666666666666666
387,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_13_00_000.jpg,0.3333333333333333,1.0,0.5
388,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_13_48_000.jpg,0.5,1.0,0.6666666666666666
389,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_14_38_000.jpg,1.0,1.0,1.0
390,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_15_10_000.jpg,0.0,0.0,0.0
391,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_15_11_000.jpg,0.3333333333333333,1.0,0.5
392,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_15_17_000.jpg,0.3333333333333333,1.0,0.5
393,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_17_43_000.jpg,0.25,1.0,0.4
394,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_18_06_000.jpg,1.0,1.0,1.0
395,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_18_34_000.jpg,1.0,1.0,1.0
396,F:\Datasets\TFMTestRemake\OriginalInput\Teror_frame_02_18_35_000.jpg,1.0,1.0,1.0
