,filename,precision,recall,f1_score
131,F:\Datasets\TFMTestRemakeOwn\CropTPInput\218_bib_number_0390.jpg,0.16666666666666666,1.0,0.2857142857142857
132,F:\Datasets\TFMTestRemakeOwn\CropTPInput\219_bib_number_0399.jpg,0.0,0.0,0
133,F:\Datasets\TFMTestRemakeOwn\CropTPInput\21_bib_number_0024.jpg,0.125,0.5,0.2
134,F:\Datasets\TFMTestRemakeOwn\CropTPInput\220_bib_number_0400.jpg,0.0,0.0,0
135,F:\Datasets\TFMTestRemakeOwn\CropTPInput\221_bib_number_0404.jpg,0.16666666666666666,1.0,0.2857142857142857
136,F:\Datasets\TFMTestRemakeOwn\CropTPInput\222_bib_number_0410.jpg,0.25,1.0,0.4
137,F:\Datasets\TFMTestRemakeOwn\CropTPInput\223_bib_number_0420.jpg,0.0,0.0,0
138,F:\Datasets\TFMTestRemakeOwn\CropTPInput\224_bib_number_0423.jpg,0.0,0.0,0
139,F:\Datasets\TFMTestRemakeOwn\CropTPInput\225_bib_number_0423.jpg,0.2,1.0,0.33333333333333337
140,F:\Datasets\TFMTestRemakeOwn\CropTPInput\226_bib_number_0425.jpg,0.0,0.0,0
141,F:\Datasets\TFMTestRemakeOwn\CropTPInput\227_bib_number_0427.jpg,0.5,1.0,0.6666666666666666
142,F:\Datasets\TFMTestRemakeOwn\CropTPInput\228_bib_number_0427.jpg,0.25,1.0,0.4
143,F:\Datasets\TFMTestRemakeOwn\CropTPInput\229_bib_number_0427.jpg,0.125,1.0,0.2222222222222222
144,F:\Datasets\TFMTestRemakeOwn\CropTPInput\22_bib_number_0024.jpg,0.0,0.0,0
145,F:\Datasets\TFMTestRemakeOwn\CropTPInput\230_bib_number_0427.jpg,0.0,0.0,0
146,F:\Datasets\TFMTestRemakeOwn\CropTPInput\231_bib_number_0429.jpg,0.0,0.0,0
147,F:\Datasets\TFMTestRemakeOwn\CropTPInput\232_bib_number_0429.jpg,0.0,0.0,0
148,F:\Datasets\TFMTestRemakeOwn\CropTPInput\233_bib_number_0433.jpg,0.3333333333333333,1.0,0.5
149,F:\Datasets\TFMTestRemakeOwn\CropTPInput\234_bib_number_0439.jpg,0.0,0.0,0
150,F:\Datasets\TFMTestRemakeOwn\CropTPInput\235_bib_number_0441.jpg,0.0,0.0,0
151,F:\Datasets\TFMTestRemakeOwn\CropTPInput\236_bib_number_0441.jpg,0.0,0,0
152,F:\Datasets\TFMTestRemakeOwn\CropTPInput\237_bib_number_0445.jpg,0.25,1.0,0.4
153,F:\Datasets\TFMTestRemakeOwn\CropTPInput\238_bib_number_0451.jpg,0.0,0.0,0
154,F:\Datasets\TFMTestRemakeOwn\CropTPInput\239_bib_number_0456.jpg,0.0,0.0,0
155,F:\Datasets\TFMTestRemakeOwn\CropTPInput\23_bib_number_0024.jpg,0.5,1.0,0.6666666666666666
156,F:\Datasets\TFMTestRemakeOwn\CropTPInput\240_bib_number_0464.jpg,0.0,0.0,0
157,F:\Datasets\TFMTestRemakeOwn\CropTPInput\241_bib_number_0465.jpg,0.0,0.0,0
158,F:\Datasets\TFMTestRemakeOwn\CropTPInput\242_bib_number_0466.jpg,0.3333333333333333,1.0,0.5
159,F:\Datasets\TFMTestRemakeOwn\CropTPInput\243_bib_number_0467.jpg,1.0,1.0,1.0
160,F:\Datasets\TFMTestRemakeOwn\CropTPInput\244_bib_number_0482.jpg,0.2,1.0,0.33333333333333337
161,F:\Datasets\TFMTestRemakeOwn\CropTPInput\245_bib_number_0483.jpg,0.25,1.0,0.4
162,F:\Datasets\TFMTestRemakeOwn\CropTPInput\246_bib_number_0483.jpg,0.5,1.0,0.6666666666666666
163,F:\Datasets\TFMTestRemakeOwn\CropTPInput\247_bib_number_0486.jpg,0.14285714285714285,1.0,0.25
164,F:\Datasets\TFMTestRemakeOwn\CropTPInput\248_bib_number_0494.jpg,0.0,0,0
165,F:\Datasets\TFMTestRemakeOwn\CropTPInput\249_bib_number_0494.jpg,0.0,0.0,0
166,F:\Datasets\TFMTestRemakeOwn\CropTPInput\24_bib_number_0040.jpg,0.0,0,0
167,F:\Datasets\TFMTestRemakeOwn\CropTPInput\250_bib_number_0496.jpg,0.0,0.0,0
168,F:\Datasets\TFMTestRemakeOwn\CropTPInput\251_bib_number_0498.jpg,0.25,1.0,0.4
169,F:\Datasets\TFMTestRemakeOwn\CropTPInput\252_bib_number_0499.jpg,0.0,0.0,0
170,F:\Datasets\TFMTestRemakeOwn\CropTPInput\253_bib_number_0509.jpg,0.14285714285714285,1.0,0.25
171,F:\Datasets\TFMTestRemakeOwn\CropTPInput\254_bib_number_0509.jpg,0.0,0,0
172,F:\Datasets\TFMTestRemakeOwn\CropTPInput\255_bib_number_0513.jpg,0.3333333333333333,1.0,0.5
173,F:\Datasets\TFMTestRemakeOwn\CropTPInput\256_bib_number_0517.jpg,0.0,0.0,0
174,F:\Datasets\TFMTestRemakeOwn\CropTPInput\257_bib_number_0521.jpg,0.0,0.0,0
175,F:\Datasets\TFMTestRemakeOwn\CropTPInput\258_bib_number_0521.jpg,0.1111111111111111,1.0,0.19999999999999998
176,F:\Datasets\TFMTestRemakeOwn\CropTPInput\259_bib_number_0524.jpg,0.0,0.0,0
177,F:\Datasets\TFMTestRemakeOwn\CropTPInput\25_bib_number_0040.jpg,0.0,0.0,0
178,F:\Datasets\TFMTestRemakeOwn\CropTPInput\260_bib_number_0528.jpg,0.2,1.0,0.33333333333333337
179,F:\Datasets\TFMTestRemakeOwn\CropTPInput\261_bib_number_0529.jpg,0.1,1.0,0.18181818181818182
180,F:\Datasets\TFMTestRemakeOwn\CropTPInput\262_bib_number_0536.jpg,0.0,0.0,0
181,F:\Datasets\TFMTestRemakeOwn\CropTPInput\263_bib_number_0538.jpg,0.0,0.0,0
182,F:\Datasets\TFMTestRemakeOwn\CropTPInput\264_bib_number_0538.jpg,0.0,0.0,0
183,F:\Datasets\TFMTestRemakeOwn\CropTPInput\265_bib_number_0543.jpg,0.14285714285714285,1.0,0.25
184,F:\Datasets\TFMTestRemakeOwn\CropTPInput\266_bib_number_0547.jpg,0.0,0.0,0
185,F:\Datasets\TFMTestRemakeOwn\CropTPInput\267_bib_number_0551.jpg,0.0,0.0,0
186,F:\Datasets\TFMTestRemakeOwn\CropTPInput\268_bib_number_0555.jpg,0.0,0.0,0
187,F:\Datasets\TFMTestRemakeOwn\CropTPInput\269_bib_number_0572.jpg,1.0,1.0,1.0
188,F:\Datasets\TFMTestRemakeOwn\CropTPInput\26_bib_number_0041.jpg,0.0,0,0
189,F:\Datasets\TFMTestRemakeOwn\CropTPInput\270_bib_number_0572.jpg,0.0,0,0
190,F:\Datasets\TFMTestRemakeOwn\CropTPInput\271_bib_number_0582.jpg,1.0,1.0,1.0
191,F:\Datasets\TFMTestRemakeOwn\CropTPInput\272_bib_number_0583.jpg,0.5,1.0,0.6666666666666666
192,F:\Datasets\TFMTestRemakeOwn\CropTPInput\273_bib_number_0585.jpg,1.0,1.0,1.0
193,F:\Datasets\TFMTestRemakeOwn\CropTPInput\274_bib_number_0590.jpg,0.5,1.0,0.6666666666666666
194,F:\Datasets\TFMTestRemakeOwn\CropTPInput\275_bib_number_0590.jpg,1.0,1.0,1.0
195,F:\Datasets\TFMTestRemakeOwn\CropTPInput\276_bib_number_0597.jpg,0.0,0.0,0
196,F:\Datasets\TFMTestRemakeOwn\CropTPInput\277_bib_number_0602.jpg,0.0,0.0,0
197,F:\Datasets\TFMTestRemakeOwn\CropTPInput\278_bib_number_0603.jpg,0.0,0.0,0
198,F:\Datasets\TFMTestRemakeOwn\CropTPInput\279_bib_number_0610.jpg,1.0,1.0,1.0
199,F:\Datasets\TFMTestRemakeOwn\CropTPInput\27_bib_number_0041.jpg,0.0,0.0,0
200,F:\Datasets\TFMTestRemakeOwn\CropTPInput\280_bib_number_0620.jpg,0.3333333333333333,1.0,0.5
201,F:\Datasets\TFMTestRemakeOwn\CropTPInput\281_bib_number_0622.jpg,0.0,0.0,0
202,F:\Datasets\TFMTestRemakeOwn\CropTPInput\282_bib_number_0624.jpg,0.0,0.0,0
203,F:\Datasets\TFMTestRemakeOwn\CropTPInput\283_bib_number_0624.jpg,1.0,1.0,1.0
204,F:\Datasets\TFMTestRemakeOwn\CropTPInput\284_bib_number_0626.jpg,0.0,0.0,0
205,F:\Datasets\TFMTestRemakeOwn\CropTPInput\285_bib_number_0628.jpg,0.0,0.0,0
206,F:\Datasets\TFMTestRemakeOwn\CropTPInput\286_bib_number_0632.jpg,0.0,0.0,0
207,F:\Datasets\TFMTestRemakeOwn\CropTPInput\287_bib_number_0635.jpg,0.0,0.0,0
208,F:\Datasets\TFMTestRemakeOwn\CropTPInput\288_bib_number_0638.jpg,0.0,0.0,0
209,F:\Datasets\TFMTestRemakeOwn\CropTPInput\289_bib_number_0640.jpg,0.25,1.0,0.4
210,F:\Datasets\TFMTestRemakeOwn\CropTPInput\28_bib_number_0041.jpg,0.0,0,0
211,F:\Datasets\TFMTestRemakeOwn\CropTPInput\290_bib_number_0642.jpg,0.25,1.0,0.4
212,F:\Datasets\TFMTestRemakeOwn\CropTPInput\291_bib_number_0642.jpg,0.0,0.0,0
213,F:\Datasets\TFMTestRemakeOwn\CropTPInput\292_bib_number_0645.jpg,0.125,1.0,0.2222222222222222
214,F:\Datasets\TFMTestRemakeOwn\CropTPInput\293_bib_number_0650.jpg,0.0,0.0,0
215,F:\Datasets\TFMTestRemakeOwn\CropTPInput\294_bib_number_0654.jpg,0.5,1.0,0.6666666666666666
216,F:\Datasets\TFMTestRemakeOwn\CropTPInput\295_bib_number_0654.jpg,0.0,0,0
217,F:\Datasets\TFMTestRemakeOwn\CropTPInput\296_bib_number_0659.jpg,0.3333333333333333,1.0,0.5
218,F:\Datasets\TFMTestRemakeOwn\CropTPInput\297_bib_number_0661.jpg,1.0,1.0,1.0
219,F:\Datasets\TFMTestRemakeOwn\CropTPInput\298_bib_number_0668.jpg,1.0,1.0,1.0
220,F:\Datasets\TFMTestRemakeOwn\CropTPInput\299_bib_number_0668.jpg,1.0,1.0,1.0
221,F:\Datasets\TFMTestRemakeOwn\CropTPInput\29_bib_number_0041.jpg,0.5,1.0,0.6666666666666666
222,F:\Datasets\TFMTestRemakeOwn\CropTPInput\2_bib_number_0005.jpg,0.0,0,0
