,filename,precision,recall,f1_score
47,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1043_Arucas_frame_01_47_04_000.jpg,0.0,0.0,0.0
48,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1044_Arucas_frame_01_16_46_000.jpg,1.0,1.0,1.0
49,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1045_Arucas_frame_01_16_46_000.jpg,0.0,0.0,0.0
50,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1046_Arucas_frame_01_16_46_000.jpg,0.0,0.0,0.0
51,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1047_Arucas_frame_01_16_46_000.jpg,0.0,0.0,0.0
52,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1048_Arucas_frame_01_16_46_000.jpg,0.0,0.0,0.0
53,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1049_Arucas_frame_01_38_57_000.jpg,0.0,0.0,0.0
54,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\104_Ayagaures_frame_16_18_41_000.jpg,0.0,0.0,0.0
55,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1050_Arucas_frame_01_38_57_000.jpg,0.3333333333333333,1.0,0.5
56,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1051_Arucas_frame_01_38_57_000.jpg,0.0,0.0,0.0
57,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1052_Arucas_frame_01_38_57_000.jpg,1.0,1.0,1.0
58,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1053_ParqueSur_frame_16_33_16_000.jpg,1.0,1.0,1.0
59,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1055_ParqueSur_frame_16_33_16_000.jpg,0.0,0.0,0.0
60,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1056_Arucas_frame_01_39_30_000.jpg,1.0,1.0,1.0
61,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1057_Arucas_frame_01_39_30_000.jpg,0.0,0.0,0.0
62,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1058_Arucas_frame_01_39_30_000.jpg,0.0,0.0,0.0
63,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1059_Arucas_frame_01_39_30_000.jpg,0.0,0.0,0.0
64,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\105_Arucas_frame_01_28_06_000.jpg,0.0,0.0,0.0
65,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1060_Arucas_frame_01_39_30_000.jpg,0.0,0.0,0.0
66,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1061_Arucas_frame_01_18_37_000.jpg,1.0,1.0,1.0
67,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1062_Arucas_frame_01_18_37_000.jpg,0.0,0.0,0.0
68,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1063_Arucas_frame_01_18_37_000.jpg,0.0,0.0,0.0
69,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1064_Arucas_frame_01_18_37_000.jpg,0.0,0.0,0.0
70,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1065_Arucas_frame_01_18_37_000.jpg,0.0,0.0,0.0
71,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1066_Arucas_frame_01_40_42_000.jpg,1.0,1.0,1.0
72,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1067_Arucas_frame_01_40_42_000.jpg,0.0,0.0,0.0
73,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1068_Arucas_frame_01_40_42_000.jpg,0.0,0.0,0.0
74,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1069_PresaDeHornos_frame_11_04_16_000.jpg,1.0,1.0,1.0
75,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\106_Arucas_frame_01_28_06_000.jpg,0.0,0.0,0.0
76,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1070_PresaDeHornos_frame_10_24_58_000.jpg,1.0,1.0,1.0
77,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1071_Arucas_frame_01_33_57_000.jpg,0.0,0.0,0.0
