,filename,precision,recall,f1_score
143,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\229_bib_number_0427.jpg,0.0,0.0,0
144,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\22_bib_number_0024.jpg,0.0,0.0,0
145,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\230_bib_number_0427.jpg,0.0,0.0,0
146,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\231_bib_number_0429.jpg,0.0,0.0,0
147,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\232_bib_number_0429.jpg,0.0,0.0,0
148,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\233_bib_number_0433.jpg,0.0,0.0,0
149,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\234_bib_number_0439.jpg,0.0,0.0,0
150,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\235_bib_number_0441.jpg,0.0,0.0,0
151,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\236_bib_number_0441.jpg,0.0,0,0
152,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\237_bib_number_0445.jpg,0.0,0.0,0
153,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\238_bib_number_0451.jpg,0.0,0.0,0
154,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\239_bib_number_0456.jpg,0.0,0.0,0
155,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\23_bib_number_0024.jpg,0.0,0.0,0
156,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\240_bib_number_0464.jpg,0.0,0.0,0
157,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\241_bib_number_0465.jpg,0.0,0.0,0
158,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\242_bib_number_0466.jpg,0.0,0.0,0
159,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\243_bib_number_0467.jpg,0.0,0.0,0
160,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\244_bib_number_0482.jpg,0.0,0.0,0
161,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\245_bib_number_0483.jpg,0.0,0.0,0
162,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\246_bib_number_0483.jpg,0.0,0.0,0
163,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\247_bib_number_0486.jpg,0.0,0.0,0
164,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\248_bib_number_0494.jpg,0.0,0,0
165,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\249_bib_number_0494.jpg,0.0,0.0,0
166,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\24_bib_number_0040.jpg,0.0,0,0
167,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\250_bib_number_0496.jpg,0.0,0.0,0
168,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\251_bib_number_0498.jpg,0.0,0.0,0
169,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\252_bib_number_0499.jpg,0.0,0.0,0
170,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\253_bib_number_0509.jpg,0.0,0.0,0
171,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\254_bib_number_0509.jpg,0.0,0,0
172,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\255_bib_number_0513.jpg,0.0,0.0,0
173,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\256_bib_number_0517.jpg,0.0,0.0,0
174,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\257_bib_number_0521.jpg,0.0,0.0,0
175,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\258_bib_number_0521.jpg,0.0,0.0,0
176,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\259_bib_number_0524.jpg,0.0,0.0,0
177,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\25_bib_number_0040.jpg,0.0,0.0,0
178,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\260_bib_number_0528.jpg,0.0,0.0,0
179,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\261_bib_number_0529.jpg,0.0,0.0,0
180,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\262_bib_number_0536.jpg,0.0,0.0,0
181,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\263_bib_number_0538.jpg,0.0,0.0,0
182,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\264_bib_number_0538.jpg,0.0,0.0,0
183,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\265_bib_number_0543.jpg,0.0,0.0,0
184,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\266_bib_number_0547.jpg,0.0,0.0,0
185,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\267_bib_number_0551.jpg,0.0,0.0,0
186,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\268_bib_number_0555.jpg,0.0,0.0,0
187,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\269_bib_number_0572.jpg,1.0,1.0,1.0
188,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\26_bib_number_0041.jpg,0.0,0,0
189,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\270_bib_number_0572.jpg,0.0,0,0
190,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\271_bib_number_0582.jpg,0.0,0.0,0
191,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\272_bib_number_0583.jpg,0.0,0.0,0
192,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\273_bib_number_0585.jpg,0.0,0.0,0
193,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\274_bib_number_0590.jpg,0.0,0.0,0
