,filename,precision,recall,f1_score
94,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1085_Teror_frame_02_20_52_000.jpg,0.0,0.0,0.0
95,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1086_PresaDeHornos_frame_11_36_45_000.jpg,0.0,0.0,0.0
96,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1087_Teror_frame_03_01_59_000.jpg,0.0,0.0,0.0
97,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1088_Teror_frame_02_48_12_000.jpg,0.0,0.0,0.0
98,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1089_Teror_frame_02_48_12_000.jpg,0.0,0.0,0.0
99,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\108_Arucas_frame_01_28_06_000.jpg,0.0,0.0,0.0
100,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1090_Teror_frame_02_48_12_000.jpg,0.0,0.0,0.0
101,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1091_Teror_frame_02_48_12_000.jpg,1.0,1.0,1.0
102,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1092_Teror_frame_02_48_12_000.jpg,0.25,1.0,0.4
103,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1093_Teror_frame_01_30_58_000.jpg,0.0,0.0,0.0
104,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1094_Teror_frame_01_30_58_000.jpg,1.0,1.0,1.0
105,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1095_Teror_frame_01_30_58_000.jpg,0.0,0.0,0.0
106,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1096_Teror_frame_01_30_58_000.jpg,0.0,0.0,0.0
107,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1097_Teror_frame_02_33_22_000.jpg,0.0,0.0,0.0
108,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1098_Teror_frame_02_33_22_000.jpg,1.0,1.0,1.0
109,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1099_Teror_frame_02_33_22_000.jpg,0.0,0.0,0.0
110,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\109_Arucas_frame_01_28_06_000.jpg,1.0,1.0,1.0
111,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\10_Arucas_frame_01_28_04_000.jpg,0.0,0.0,0.0
112,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1100_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
113,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1101_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
114,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1102_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
115,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1103_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
116,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1104_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
117,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1105_Teror_frame_01_45_40_000.jpg,0.0,0.0,0.0
118,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1106_Teror_frame_02_20_56_000.jpg,0.0,0.0,0.0
119,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1107_Teror_frame_02_20_56_000.jpg,0.0,0.0,0.0
120,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1108_Teror_frame_02_20_56_000.jpg,0.0,0.0,0.0
121,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1109_Teror_frame_03_04_13_000.jpg,0.0,0.0,0.0
122,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\110_Arucas_frame_01_29_58_000.jpg,1.0,1.0,1.0
123,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1110_PresaDeHornos_frame_11_58_43_000.jpg,0.0,0.0,0.0
124,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1111_PresaDeHornos_frame_11_58_43_000.jpg,1.0,1.0,1.0
125,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1112_PresaDeHornos_frame_11_58_43_000.jpg,1.0,1.0,1.0
126,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1114_Teror_frame_02_06_48_000.jpg,0.0,0.0,0.0
127,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1115_Teror_frame_02_06_48_000.jpg,0.0,0.0,0.0
128,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1116_Teror_frame_02_06_48_000.jpg,0.5,1.0,0.6666666666666666
129,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1117_Teror_frame_03_15_08_000.jpg,0.0,0.0,0.0
130,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1118_Teror_frame_03_15_08_000.jpg,1.0,1.0,1.0
131,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1119_Teror_frame_02_08_39_000.jpg,0.0,0.0,0.0
132,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\111_Arucas_frame_01_29_58_000.jpg,0.0,0.0,0.0
133,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1120_Teror_frame_02_08_39_000.jpg,0.0,0.0,0.0
134,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1121_Teror_frame_02_08_39_000.jpg,1.0,1.0,1.0
135,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1122_Teror_frame_03_06_16_000.jpg,0.0,0.0,0.0
136,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1123_Teror_frame_03_06_16_000.jpg,0.0,0.0,0.0
137,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1124_Teror_frame_02_22_52_000.jpg,1.0,1.0,1.0
138,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1125_Teror_frame_02_22_52_000.jpg,0.0,0.0,0.0
139,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1126_Teror_frame_02_22_52_000.jpg,0.0,0.0,0.0
140,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1127_Teror_frame_02_59_53_000.jpg,0.0,0.0,0.0
141,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1128_Teror_frame_03_22_05_000.jpg,0.0,0.0,0.0
142,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1129_Teror_frame_01_50_16_000.jpg,1.0,1.0,1.0
143,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\112_Arucas_frame_01_29_58_000.jpg,0.0,0.0,0.0
144,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1130_Teror_frame_01_50_16_000.jpg,0.0,0.0,0.0
145,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1131_Teror_frame_01_50_16_000.jpg,0.0,0.0,0.0
146,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1132_PresaDeHornos_frame_13_28_15_000.jpg,0.5,1.0,0.6666666666666666
147,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1134_Teror_frame_02_21_06_000.jpg,1.0,1.0,1.0
148,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1135_Teror_frame_02_21_06_000.jpg,0.0,0.0,0.0
149,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1136_PresaDeHornos_frame_12_36_57_000.jpg,1.0,1.0,1.0
150,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1137_PresaDeHornos_frame_12_36_57_000.jpg,0.0,0.0,0.0
151,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1138_Teror_frame_02_37_14_000.jpg,0.5,1.0,0.6666666666666666
152,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1139_Teror_frame_02_37_14_000.jpg,0.5,1.0,0.6666666666666666
153,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\113_Arucas_frame_01_29_58_000.jpg,0.0,0.0,0.0
154,F:\Datasets\TFMTestRemakeOwn\TGCRBNWPeopleInput\1140_Teror_frame_02_37_14_000.jpg,0.0,0.0,0.0
