,filename,precision,recall,f1_score
154,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0682.jpg,0.0,0.0,0.0
155,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0687.jpg,0.0,0.0,0.0
156,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0690.jpg,0.08333333333333333,1.0,0.15384615384615385
157,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0696.jpg,0.14285714285714285,0.5,0.22222222222222224
158,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0697.jpg,0.09090909090909091,1.0,0.16666666666666669
159,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0706.jpg,0.0,0.0,0.0
160,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0713.jpg,0.3333333333333333,1.0,0.5
161,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0722.jpg,0.14285714285714285,0.5,0.22222222222222224
162,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0731.jpg,0.5,1.0,0.6666666666666666
163,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0755.jpg,0.0,0.0,0.0
164,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0772.jpg,0.75,0.6,0.6666666666666665
165,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0783.jpg,0.4,0.6666666666666666,0.5
166,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0795.jpg,0.5,1.0,0.6666666666666666
167,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0797.jpg,0.14285714285714285,1.0,0.25
168,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0809.jpg,0.4,0.6666666666666666,0.5
169,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0812.jpg,0.2,0.5,0.28571428571428575
170,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0818.jpg,0.5,1.0,0.6666666666666666
171,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0822.jpg,0.3333333333333333,1.0,0.5
172,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0824.jpg,0.5,1.0,0.6666666666666666
173,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0833.jpg,0.3333333333333333,1.0,0.5
174,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0840.jpg,0.3333333333333333,1.0,0.5
175,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0843.jpg,0.0,0.0,0.0
176,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0847.jpg,0.16666666666666666,1.0,0.2857142857142857
177,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0851.jpg,1.0,1.0,1.0
178,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0863.jpg,1.0,0.3333333333333333,0.5
179,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0866.jpg,0.4,0.5,0.4444444444444445
180,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0875.jpg,0.5714285714285714,1.0,0.7272727272727273
181,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0876.jpg,1.0,0.5,0.6666666666666666
182,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0877.jpg,0.5,1.0,0.6666666666666666
183,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0886.jpg,0.2857142857142857,0.3333333333333333,0.30769230769230765
184,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0890.jpg,1.0,1.0,1.0
185,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0899.jpg,0.5,1.0,0.6666666666666666
186,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0901.jpg,0.4444444444444444,0.6666666666666666,0.5333333333333333
187,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0902.jpg,0.6666666666666666,0.5,0.5714285714285715
188,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0908.jpg,0.42857142857142855,0.75,0.5454545454545454
189,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0911.jpg,0.3333333333333333,0.5,0.4
190,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0924.jpg,0.6666666666666666,1.0,0.8
191,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0930.jpg,0.3333333333333333,0.6666666666666666,0.4444444444444444
192,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0934.jpg,0.4,0.5,0.4444444444444445
193,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0940.jpg,0.5,0.75,0.6
194,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0943.jpg,0.6666666666666666,0.6666666666666666,0.6666666666666666
195,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0946.jpg,0.5,1.0,0.6666666666666666
196,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0947.jpg,0.75,0.375,0.5
197,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0959.jpg,0.4,0.6666666666666666,0.5
198,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0960.jpg,0.5,0.6666666666666666,0.5714285714285715
199,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0962.jpg,1.0,0.3333333333333333,0.5
200,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0964.jpg,1.0,0.5,0.6666666666666666
201,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0968.jpg,0.6666666666666666,1.0,0.8
202,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0970.jpg,0.4,1.0,0.5714285714285715
203,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0973.jpg,0.3333333333333333,1.0,0.5
204,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0975.jpg,0.3333333333333333,1.0,0.5
205,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0977.jpg,0.35714285714285715,0.5555555555555556,0.43478260869565216
206,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0979.jpg,0.5,1.0,0.6666666666666666
207,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0984.jpg,0.3333333333333333,1.0,0.5
208,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0985.jpg,0.2857142857142857,1.0,0.4444444444444445
209,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0995.jpg,0.08333333333333333,0.3333333333333333,0.13333333333333333
210,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_0996.jpg,0.07142857142857142,0.5,0.125
211,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1001.jpg,0.07142857142857142,1.0,0.13333333333333333
212,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1005.jpg,0.14285714285714285,1.0,0.25
213,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1009.jpg,1.0,1.0,1.0
214,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1017.jpg,0.2,1.0,0.33333333333333337
215,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1025.jpg,0.3,1.0,0.4615384615384615
216,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1028.jpg,0.25,0.6666666666666666,0.36363636363636365
217,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1029.jpg,1.0,1.0,1.0
218,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1032.jpg,1.0,1.0,1.0
219,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1039.jpg,0.3333333333333333,0.8,0.47058823529411764
220,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1050.jpg,0.25,1.0,0.4
221,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1051.jpg,0.3333333333333333,1.0,0.5
222,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1053.jpg,0.5,1.0,0.6666666666666666
223,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1067.jpg,0.2857142857142857,1.0,0.4444444444444445
224,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1069.jpg,0.25,1.0,0.4
225,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1071.jpg,1.0,1.0,1.0
226,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1077.jpg,1.0,1.0,1.0
227,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1095.jpg,0.0,0.0,0.0
228,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1099.jpg,0.0,0.0,0.0
229,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1102.jpg,1.0,0.5,0.6666666666666666
230,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1111.jpg,0.0,0.0,0.0
231,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1116.jpg,0.13333333333333333,1.0,0.23529411764705882
232,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1118.jpg,1.0,0.6666666666666666,0.8
233,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1122.jpg,1.0,1.0,1.0
234,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1128.jpg,1.0,1.0,1.0
235,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1148.jpg,1.0,1.0,1.0
236,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1156.jpg,0.2,0.25,0.22222222222222224
237,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1157.jpg,0.0,0.0,0.0
238,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1165.jpg,0.0,0.0,0.0
239,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1166.jpg,0.6666666666666666,1.0,0.8
240,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1180.jpg,0.375,1.0,0.5454545454545454
241,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1183.jpg,0.14285714285714285,1.0,0.25
242,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1184.jpg,0.5,1.0,0.6666666666666666
243,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1188.jpg,0.0,0.0,0.0
244,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1189.jpg,0.0,0.0,0.0
245,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1196.jpg,0.2222222222222222,1.0,0.3636363636363636
246,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1200.jpg,0.2727272727272727,0.42857142857142855,0.33333333333333326
247,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1205.jpg,0.3125,0.4166666666666667,0.35714285714285715
248,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1206.jpg,0.3076923076923077,0.5714285714285714,0.4
249,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1212.jpg,0.3333333333333333,1.0,0.5
250,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1217.jpg,0.0,0.0,0.0
251,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1221.jpg,0.16666666666666666,1.0,0.2857142857142857
252,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1225.jpg,0.0,0.0,0.0
253,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1235.jpg,0.625,0.5,0.5555555555555556
254,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1236.jpg,0.4,1.0,0.5714285714285715
255,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1244.jpg,0.2,1.0,0.33333333333333337
256,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1254.jpg,1.0,1.0,1.0
257,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1260.jpg,0.25,1.0,0.4
258,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1262.jpg,0.4,0.5,0.4444444444444445
259,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1264.jpg,0.25,1.0,0.4
260,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1268.jpg,0.0,0.0,0.0
261,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1278.jpg,0.0,0.0,0.0
262,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1279.jpg,0.0,0.0,0.0
263,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1281.jpg,0.1,0.0625,0.07692307692307693
264,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1297.jpg,0.0,0.0,0.0
265,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1308.jpg,0.17647058823529413,0.3,0.22222222222222224
266,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1309.jpg,0.0,0.0,0.0
267,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1311.jpg,0.3333333333333333,1.0,0.5
268,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1317.jpg,0.0,0.0,0.0
269,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1318.jpg,0.0,0.0,0.0
270,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1323.jpg,1.0,1.0,1.0
271,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1325.jpg,0.1,1.0,0.18181818181818182
272,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1327.jpg,0.5,0.16666666666666666,0.25
273,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1331.jpg,1.0,1.0,1.0
274,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1339.jpg,0.0,0.0,0.0
275,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1342.jpg,1.0,1.0,1.0
276,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1344.jpg,0.0,0.0,0.0
277,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1347.jpg,0.0,0.0,0.0
278,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1359.jpg,0.0,0.0,0.0
279,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1360.jpg,0.0,0.0,0.0
280,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1367.jpg,0.0,0.0,0.0
281,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1369.jpg,0.0,0.0,0.0
282,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1372.jpg,0.14285714285714285,1.0,0.25
283,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1377.jpg,0.1111111111111111,1.0,0.19999999999999998
284,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1381.jpg,0.0,0.0,0.0
285,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1383.jpg,0.0,0.0,0.0
286,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1384.jpg,0.06666666666666667,1.0,0.125
287,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1388.jpg,0.0,0.0,0.0
288,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1391.jpg,0.0,0.0,0.0
289,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1413.jpg,0.1,1.0,0.18181818181818182
290,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1418.jpg,0.6,1.0,0.7499999999999999
291,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1424.jpg,0.25,1.0,0.4
292,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1427.jpg,0.0,0.0,0.0
293,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1455.jpg,1.0,0.5,0.6666666666666666
294,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1457.jpg,0.2,1.0,0.33333333333333337
295,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1459.jpg,0.5,1.0,0.6666666666666666
296,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1463.jpg,0.14285714285714285,1.0,0.25
297,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1464.jpg,1.0,1.0,1.0
298,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1475.jpg,0.25,0.5,0.3333333333333333
299,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1482.jpg,0.2,1.0,0.33333333333333337
300,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1484.jpg,0.16666666666666666,0.3333333333333333,0.2222222222222222
301,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1493.jpg,0.0,0.0,0.0
302,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1497.jpg,0.18181818181818182,0.3333333333333333,0.23529411764705885
303,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1499.jpg,0.0,0.0,0.0
304,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1500.jpg,0.0,0.0,0.0
305,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1502.jpg,0.0,0.0,0.0
306,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1503.jpg,0.3333333333333333,1.0,0.5
307,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1506.jpg,0.0,0.0,0.0
308,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1516.jpg,0.0,0.0,0.0
309,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1530.jpg,0.0,0.0,0.0
310,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1539.jpg,0.6666666666666666,1.0,0.8
311,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1543.jpg,0.0,0.0,0.0
312,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1544.jpg,0.25,1.0,0.4
313,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1547.jpg,0.0,0.0,0.0
314,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1554.jpg,0.0,0.0,0.0
315,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1560.jpg,0.3333333333333333,1.0,0.5
316,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1561.jpg,0.0,0.0,0.0
317,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1567.jpg,0.18181818181818182,0.6666666666666666,0.28571428571428575
318,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1568.jpg,0.0,0.0,0.0
319,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1571.jpg,0.0,0.0,0.0
320,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1582.jpg,0.25,1.0,0.4
321,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1584.jpg,0.6,1.0,0.7499999999999999
322,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1588.jpg,1.0,1.0,1.0
323,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1595.jpg,0.0,0.0,0.0
324,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1607.jpg,0.4,1.0,0.5714285714285715
325,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1608.jpg,0.0,0.0,0.0
326,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1620.jpg,1.0,1.0,1.0
327,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1632.jpg,0.125,0.25,0.16666666666666666
328,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1633.jpg,0.2222222222222222,0.5,0.30769230769230765
329,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1642.jpg,0.0,0.0,0.0
330,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1646.jpg,0.3333333333333333,1.0,0.5
331,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1649.jpg,0.5,1.0,0.6666666666666666
332,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1652.jpg,0.25,1.0,0.4
333,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1661.jpg,0.4,1.0,0.5714285714285715
334,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1670.jpg,0.0,0.0,0.0
335,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1672.jpg,0.1,0.3333333333333333,0.15384615384615383
336,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1674.jpg,0.25,0.75,0.375
337,F:\Datasets\TFMTestRemakeOwn\OriginalInput\bib_number_1689.jpg,0.5,1.0,0.6666666666666666
